,id,name,artist_id,artist,album_id,album,popularity,playlist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
77,6kg7bfwsTKzRqnBGGv4VqR,"Piano Concerto in C-Sharp Minor, FP 146: I. Allegretto commodo - Live",4IAWVxo2fpTBPn6k7GZ3eY,Francis Poulenc,3LUlEgkKM3W8SYE31TCC3A,"Poulenc: Piano Concerto, Organ Concerto & Stabat Mater (Live)",41,0,0.193,0.0839,8,-22.849,1,0.0406,0.971,0.822,0.118,0.0569,85.556,580253,4
78,0oIQl9tFpCiKBRavEIIGzo,"Pelléas et Mélisande, Op. 80: 4. Sicilienne",2gClsBep1tt1rv1CN210SO,Gabriel Fauré,0WoaIDvXwBYvWhZVYo1wmD,Fauré: Requiem; Pelléas et Mélisande; Pavane for Orchestra and Choir,42,0,0.164,0.0194,3,-34.126,1,0.0434,0.938,0.859,0.0939,0.0581,101.708,233400,3
79,7uf3aFC1msj0t5cYImgOWy,"Serenade for Strings in C major, Op. 48: II. Walzer: Moderato, tempo di valse",3MKCzCnpzw3TjUYs2v7vDA,Pyotr Ilyich Tchaikovsky,6bB2g7YWY6IjetZBzRsWfE,Tchaikovsky: Serenade for Strings - Grieg: Holberg Suite - Mozart: Eine kleine Nachtmusik,47,0,0.241,0.122,7,-22.411,1,0.0497,0.925,0.66,0.126,0.187,66.325,209373,4
80,6cUCckpdlqHJ5Ascf2uH2A,"Symphony No. 5 in C Minor, Op. 67: I. Allegro con brio",2wOqMjp9TyABvtHdOSOTUS,Ludwig van Beethoven,6eOuqhCfrTPp1H0YbQ9PmL,Beethoven: Symphonies Nos.5 & 7,61,0,0.248,0.298,0,-15.661,0,0.0395,0.957,0.9,0.0943,0.157,97.853,442000,4
81,6cUCckpdlqHJ5Ascf2uH2A,"Symphony No. 5 in C Minor, Op. 67: I. Allegro con brio",2wOqMjp9TyABvtHdOSOTUS,Ludwig van Beethoven,6eOuqhCfrTPp1H0YbQ9PmL,Beethoven: Symphonies Nos.5 & 7,61,0,0.248,0.298,0,-15.661,0,0.0395,0.957,0.9,0.0943,0.157,97.853,442000,4
82,6cUCckpdlqHJ5Ascf2uH2A,"Symphony No. 5 in C Minor, Op. 67: I. Allegro con brio",2wOqMjp9TyABvtHdOSOTUS,Ludwig van Beethoven,6eOuqhCfrTPp1H0YbQ9PmL,Beethoven: Symphonies Nos.5 & 7,61,3,0.248,0.298,0,-15.661,0,0.0395,0.957,0.9,0.0943,0.157,97.853,442000,4
83,6cUCckpdlqHJ5Ascf2uH2A,"Symphony No. 5 in C Minor, Op. 67: I. Allegro con brio",2wOqMjp9TyABvtHdOSOTUS,Ludwig van Beethoven,6eOuqhCfrTPp1H0YbQ9PmL,Beethoven: Symphonies Nos.5 & 7,61,3,0.248,0.298,0,-15.661,0,0.0395,0.957,0.9,0.0943,0.157,97.853,442000,4
84,76wXMaJVSr0nSsKsSdwAiu,"Piano Concerto No. 5 in E-Flat Major, Op. 73 ""Emperor"": II. Adagio un poco mosso - Live at Konzerthaus Berlin / 2018",2wOqMjp9TyABvtHdOSOTUS,Ludwig van Beethoven,5WT7AdeH0fFbj3tuXY6S1H,Beethoven: Complete Piano Concertos (Live at Konzerthaus Berlin / 2018),43,0,0.166,0.0363,11,-26.822,1,0.0381,0.978,0.922,0.0882,0.039,84.467,473787,4
85,5DFUsGW4Cmltv8Spd0u1aV,On The Nature Of Daylight,2VZNmg4vCnew4Pavo8zDdW,Max Richter,2Zlgv1oosng3OWHzdcTk9a,The Blue Notebooks,0,0,0.0891,0.341,10,-12.681,0,0.046,0.145,0.836,0.111,0.0334,85.231,371747,3
86,58Q96yWnuBqlKEGd2vGyAg,"St. Matthew Passion, BWV 244 / Part Two: ""Erbarme dich""",5aIqB5nVVvmFsvSdExz408,Johann Sebastian Bach,1KtqRUSVnbGFvmYFuAqlGT,"Bach, J.S. St. Matthew Passion - Arias & Choruses",41,0,0.24,0.0648,4,-25.208,0,0.0426,0.935,0.0272,0.258,0.0771,95.286,423107,3
87,5d6FOGCa0EDqCJSpccEh8s,"Hungarian Dance No. 5 in G Minor, WoO 1, No. 5",5wTAi7QkpP6kp8a54lmTOq,Johannes Brahms,4hD83ipNcxjggZLJoV9GKK,Brahms: Hungarian Dances / Dvorak: Slavonic Dances,39,0,0.359,0.046,6,-18.725,0,0.0407,0.901,0.118,0.277,0.263,127.653,152160,4
88,4GnVpbnWjHFrpXjAcPHvqM,"Ave Maria, D. 839",2p0UyoPfYfI76PCStuXfOP,Franz Schubert,2RGRIeTk1G2gN9DQUPBkGe,Sacred Songs (US Bonus Track Version),46,0,0.12,0.138,10,-15.538,1,0.048,0.994,0.686,0.11,0.043,67.894,256573,4
89,7dchPojQcmY6eMBFJAo64i,"Cello Concerto No.1, Op.107: 1. Allegretto",6s1pCNXcbdtQJlsnM1hRIA,Dmitri Shostakovich,0sGb0kn51PpPrPMmTgNA1U,Shostakovich: Cello Concertos Nos.1 & 2,0,0,0.463,0.162,7,-24.484,0,0.045,0.963,0.825,0.0943,0.374,125.514,359667,4
90,1aTpzY2ggWHhPi8p2f56u1,"Goldberg Variations, BWV 988: Aria da capo - 1981 Version",5aIqB5nVVvmFsvSdExz408,Johann Sebastian Bach,6RkddyAzYq3QNZqdAhxPxF,"A State of Wonder: The Complete Goldberg Variations, BWV 988 (Recorded 1955 & 1981)",42,0,0.436,0.00518,7,-36.593,1,0.067,0.995,0.932,0.0788,0.275,135.286,224133,5
91,0neipEnwEzyd66aUqUsg5P,"Cello Concerto In B Minor, Op.104, B. 191: 1. Allegro",6n7nd5iceYpXVwcx8VPpxF,Antonín Dvořák,0zwaTXZIMtLu2Y0vgbZDlQ,Dvorák: Cello Concerto / Tchaikovsky: Variations on a Rococo Theme,0,0,0.231,0.133,2,-20.274,1,0.0437,0.963,0.659,0.135,0.0564,122.239,942000,4
92,0mcgXc8P5GyGtP9aY7zir6,Piazzolla: Libertango,44Z5ZP2F1omniNpGEdNDdt,Alison Balsom,1YtLgfqKOm77Wyh7vdGVDU,The Sound of Piazzolla,42,0,0.367,0.316,9,-14.49,0,0.0429,0.927,0.779,0.113,0.242,149.089,273562,4
93,5Wj90oTRAxvTUivep2HlUu,Symphony No. 3 in C Minor: II. Andante ma non troppo,1M9s5TbPcKurMEzvvW0FFH,Florence Beatrice Price,4XjLUGkC8E9BXFamKyDCgE,Florence Price: Symphonies Nos. 1 & 3,41,0,0.096,0.0325,8,-24.978,1,0.0416,0.977,0.852,0.0738,0.035,87.85,572520,4
94,1dFVnX4mJTnWubAPE8S3OR,"Mephisto Waltz No. 1, S. 514",1385hLNbrnbCJGokfH2ac2,Franz Liszt,3ZywfV6j1ZeKAi3uOcJ9f9,Liszt: Piano Works,44,0,0.356,0.152,4,-20.155,1,0.0406,0.981,0.903,0.0807,0.04,132.413,662600,4
95,3jLcwFns5S9OYQojN8XAkJ,"Symphony No. 9 in E Minor, Op. 95 ""From the New World"": II. Largo - Live",6n7nd5iceYpXVwcx8VPpxF,Antonín Dvořák,0IT7dlpnQAfmSjIAiSAboK,"Dvořák: Symphony No. 9 ""From the New World"" (Live)",42,0,0.154,0.00261,1,-36.267,1,0.0419,0.89,0.763,0.125,0.0366,83.549,775307,4
96,5bVlEvO3SadcOyh6rnWW4P,Merry Christmas Mr. Lawrence (Arr. Metcalfe),41OHse5xHr1E6wceODGrPB,Jess Gillam,4eBVPy9Yj1PPaMNLot4our,Merry Christmas Mr. Lawrence,0,0,0.339,0.0588,10,-17.647,0,0.0373,0.984,0.862,0.12,0.198,105.916,277148,4
97,4fDodwdZ1LBDL2I2WCnUMY,"Tsar Saltan, Op. 57: Flight of the Bumblebee",2tfWguHr2nj4e8KXLKciVq,André Previn,3Db8zIxmJaT3h3UzWBRxXS,Rimsky-Korsakov: Scheherazade / Flight Of The Bumblebee,41,0,0.458,0.11,9,-22.234,0,0.0309,0.977,0.903,0.359,0.481,83.43,84267,4
98,7xGcLLeK1de0I71lH28DeM,"Symphony No.5 in E flat, Op.82: 3. Allegro molto",7jzR5qj8vFnSu5JHaXgFEr,Jean Sibelius,74gkysxw3qdfylHtTBH0kR,"Sibelius: The Complete Symphonies, Vol.1 (2 CDs)",0,0,0.144,0.0868,8,-23.338,1,0.0387,0.891,0.904,0.177,0.0737,94.463,482000,3
99,72jIJDADnBLJKXV2yxv5N0,"String Sextet in D Minor, Op. 70, ""Souvenir de Florence"": I. Allegro con spirito",3MKCzCnpzw3TjUYs2v7vDA,Pyotr Ilyich Tchaikovsky,5MotZM9awlY6DEP4mFRR0z,Tchaikovsky,44,0,0.352,0.235,2,-16.235,1,0.0398,0.894,0.675,0.396,0.329,109.16,626240,1
100,5i7bLnNE0R3m1MNUY7UsqT,"Sonata for 2 pianos in D, K.448: 1. Allegro con spirito",4NJhFmfw43RLBLjQvxDuRS,Wolfgang Amadeus Mozart,5hcJbeRjftkDRVymXV1Ht1,Mozart: Music for 2 Pianos; Piano Duets (2 CDs),0,0,0.377,0.173,9,-21.377,1,0.0329,0.991,0.909,0.103,0.558,132.187,500500,4
101,246ntJR3A2s7B5E40FTCLf,Hummel: Trumpet Concerto In E Flat - Iii Rondo,0WiK9IsQEQEuIQ1iDxvuPg,Johann Nepomuk Hummel,4wL0H6UyrYeyRk4Sg9kARN,Trumpet Concertos,42,0,0.496,0.249,3,-18.131,1,0.0411,0.98,0.934,0.12,0.719,144.239,224640,4
102,5U7T2widXE5MqoQ6dmi3O9,"Schumann: Widmung, Op. 25 No. 1 (Arr. Liszt, S. 566a)",2UqjDAXnDxejEyE0CzfUrZ,Robert Schumann,2BoNvLXV5QNSKpRc8hps7Z,Love and Death - Widmung (Liebeslied),0,0,0.357,0.0464,8,-20.868,1,0.0434,0.992,0.859,0.109,0.0417,69.859,239333,3
103,3sAYxq1986j3ydqLv6jwUJ,"Serenade for Strings in E Major, Op. 22, B. 52: II. Tempo di valse",6n7nd5iceYpXVwcx8VPpxF,Antonín Dvořák,41RV3g6Fjyzfe31bEXtMNT,"Dvořák: Serenade for Strings, Czech Suite",57,0,0.0,0.0842,9,-19.397,1,0.0,0.755,0.889,0.262,0.0,0.0,432533,0
104,2dEbRirkEtImY7HdYxrgRS,"Delius: 2 Pieces for Small Orchestra: No. 1, On Hearing the First Cuckoo in Spring",65YhYi4Fz5Ibgq7ueev2Rm,Frederick Delius,5kTtD1xA5yYPrwjEYWk5uy,The Lark Ascending collection,51,0,0.0716,0.0408,7,-28.284,1,0.0399,0.851,0.901,0.0844,0.0377,77.047,349760,4
105,408VC5UfnAh3Uhl0RQpbkA,"Symphony No. 6 in F Major, Op. 68 ""Pastoral"": I. Awakening of Cheerful Feelings Upon Arrival in the Country: Allegro ma non troppo",2wOqMjp9TyABvtHdOSOTUS,Ludwig van Beethoven,4SDh9Y2L6g8ZOxCBgPlJk6,"Beethoven: Symphony No. 6 in F Major, Op. 68 ""Pastoral"" - Kancheli: Dixi",41,0,0.302,0.0355,0,-24.074,1,0.0363,0.932,0.304,0.043,0.186,115.104,716933,4
106,2TB6PQkgnw9rrFRK4VOOrC,"Nocturne No. 2 in E-Flat Major, Op. 9 No. 2",7y97mc3bZRFXzT2szRM4L4,Frédéric Chopin,5JZN2y1ePhusziw1DpndlL,Chopin Favourites,45,0,0.411,0.0487,10,-25.68,1,0.0383,0.985,0.918,0.0944,0.101,128.859,248933,1
107,2mPd1593fOWtbSGqA0VVcS,"Violin Concerto In E Minor, Op.64, MWV O14: 1. Allegro molto appassionato",6MF58APd3YV72Ln2eVg710,Felix Mendelssohn,75hFR9rcaFRNahz0pMN0Gx,Mendelssohn: Violin Concerto / Bruch: Violin Concerto / Scottish Fantasy,0,0,0.278,0.151,4,-19.607,0,0.042,0.917,0.122,0.273,0.167,99.212,730667,4
108,63cA2QfqtWZa0GGPZnYc0K,"Mozart: Clarinet Concerto in A Major, K. 622: II. Adagio",4NJhFmfw43RLBLjQvxDuRS,Wolfgang Amadeus Mozart,1KP7j2LWS67KxDKVO51Yvp,Mozart: Clarinet Concerto/Piano Concerto No. 25,42,0,0.0999,0.0241,2,-25.651,1,0.0432,0.98,0.766,0.0623,0.0396,89.001,532040,3
109,5CfxpBCYwfB17MMgARumHl,"Respighi: Pini di Roma, P. 141: III. I pini del Gianicolo",7KkUirCiJZhgRN3NbgG98L,Ottorino Respighi,5x5Saf1X7f3QHmiWltkS5K,"Respighi: Fontane di Roma, Pina di Roma, Feste Romane & Il Tramonto",46,0,0.0754,0.0102,4,-35.69,1,0.0464,0.901,0.106,0.0817,0.0331,81.324,462162,4
110,5eQKtxGSPvl9NEPXAuzzTJ,"The Nutcracker, Op.71, TH.14 / Act 2: No. 12b Coffee (Arabian Dance)",3MKCzCnpzw3TjUYs2v7vDA,Pyotr Ilyich Tchaikovsky,4YCFuilq9q3ruLo4iP1FCj,Tchaikovsky: The Nutcracker,0,0,0.156,0.00709,7,-34.153,0,0.0382,0.941,0.799,0.0986,0.041,97.925,191160,3
111,3uLsZpdHrJsR9AjrrxMI66,"Violin Concerto No.1 in G minor, Op.26: 1. Vorspiel (Allegro moderato)",0521x50ZcNqqT1fKMJg5c5,Max Bruch,0cJCzWpgtEBg4Oovegy1H5,Bruch & Dvorak Violin Concertos,38,0,0.169,0.0974,3,-21.414,1,0.042,0.864,0.632,0.087,0.0524,170.379,473893,5
112,6GDuB7BvASYD9JePYvOEX1,Orfeo Ed Euridice: Dance of the Blessed Spirits (Act II),7vfydQ0nVBVgJ0ajs8EtRM,Christoph Willibald Gluck,1WuKnZDy27KDdLr96p0D8A,Albinoni: Adagio in G minor / Pachelbel: Canon,45,0,0.203,0.0641,5,-27.51,1,0.0529,0.972,0.94,0.101,0.0978,73.105,410160,3
113,4O2N861eOnF9q8EtpH8IJu,"Comptine d'un autre été, l'après-midi",00sazWvoTLOqg5MFwC68Um,Yann Tiersen,7JG0QwvJRzPILHEW1xHEJj,Amélie (Original Soundtrack),2,0,0.484,0.192,2,-15.378,1,0.0465,0.991,0.908,0.106,0.0559,100.084,140733,4
114,6vS8JCT9WqTFeAuu8smjRF,Appalachian Spring: VII. Doppio movimento,0nJvyjVTb8sAULPYyA1bqU,Aaron Copland,1sIKjNKPo058xiSZGm5wlm,"Copland: Appalachian Spring, Rodeo, Billy the Kid & Fanfare for the Common Man",42,0,0.186,0.124,1,-15.271,1,0.0434,0.978,0.865,0.111,0.248,77.903,183267,4
115,6zcP5A5Xv6bvCUpwXrswKa,Nascence,3Rwlus4QnnBSnTe8pJV0rw,Austin Wintory,0ndOKj9ShVUgDc2UiR8b2M,Journey (Original Video Game Soundtrack),0,0,0.203,0.112,11,-18.029,0,0.0418,0.936,0.935,0.126,0.0374,72.483,106960,4
116,4EcOBeGY1r0j26Z8FJ1nVZ,Speaking Unto Nations (Beethoven Symphony no 7 - II ),2wOqMjp9TyABvtHdOSOTUS,Ludwig van Beethoven,44jCEaOBXfvbmTDMXLphji,The King's Speech OST,44,0,0.093,0.0249,4,-20.74,0,0.0463,0.513,0.805,0.0831,0.0365,79.369,302987,3
117,7vJhOBgOkXyEJvw1vsU6HB,"Symphony No. 3 in F Major, Op. 90: I. Allegro con brio - Un poco sostenuto - Tempo I",5wTAi7QkpP6kp8a54lmTOq,Johannes Brahms,0D8FPBeT77NdsjiwuSd103,Brahms: The Symphonies,37,0,0.156,0.0978,5,-16.326,1,0.0371,0.976,0.893,0.0854,0.0638,179.447,703720,3
118,3pzBD8BVdrv7VJ7glRYshl,"Carmen, Act I: No.5 Habanera : L'amour est un oiseau rebelle (Carmen/Cigarières/Jeunes gens/Dragons)",2D7RkvtKKb6E5UmbjQM1Jd,Georges Bizet,249X9ZjhWATM2KlkcCh9pt,Bizet : Carmen,48,0,0.364,0.0592,2,-21.757,1,0.057,0.978,0.0,0.0823,0.185,123.789,275467,4
119,1M2RkUUJ9wXRsW3jN1MCHS,"4 Impromptus, Op.90, D.899: No.4 in A Flat Major: Allegretto",2p0UyoPfYfI76PCStuXfOP,Franz Schubert,7ppYDyPCDAIB3HClCTuQe5,Schubert: Impromptus Opp.90 & 142,0,0,0.343,0.0209,8,-27.015,1,0.0398,0.987,0.922,0.126,0.0393,125.242,497773,3
120,6mhQ7eOHaV0ur2ooKTavW1,"Tchaikovsky: 1812 Overture in E-Flat Major, Op. 49",3MKCzCnpzw3TjUYs2v7vDA,Pyotr Ilyich Tchaikovsky,7nwyvRjkUjKKuxuHZWT1Hx,Tchaikovsky : Symphony No.5 & 1812 Overture,48,0,0.173,0.182,3,-18.848,1,0.0437,0.886,0.894,0.224,0.0781,70.831,905667,4
121,46tPGzCXCI2oKsemztDA9u,Parce Mihi Domine,7MEyCD4G0Zl6kmikEAZsym,Jan Garbarek,6EZ4ZARjmbOF8M9yRzxMxE,Officium,50,0,0.193,0.0656,10,-19.239,1,0.0471,0.995,0.829,0.119,0.0359,128.975,402493,3
122,46tPGzCXCI2oKsemztDA9u,Parce Mihi Domine,7MEyCD4G0Zl6kmikEAZsym,Jan Garbarek,6EZ4ZARjmbOF8M9yRzxMxE,Officium,50,0,0.193,0.0656,10,-19.239,1,0.0471,0.995,0.829,0.119,0.0359,128.975,402493,3
123,46tPGzCXCI2oKsemztDA9u,Parce Mihi Domine,7MEyCD4G0Zl6kmikEAZsym,Jan Garbarek,6EZ4ZARjmbOF8M9yRzxMxE,Officium,50,2,0.193,0.0656,10,-19.239,1,0.0471,0.995,0.829,0.119,0.0359,128.975,402493,3
124,46tPGzCXCI2oKsemztDA9u,Parce Mihi Domine,7MEyCD4G0Zl6kmikEAZsym,Jan Garbarek,6EZ4ZARjmbOF8M9yRzxMxE,Officium,50,2,0.193,0.0656,10,-19.239,1,0.0471,0.995,0.829,0.119,0.0359,128.975,402493,3
125,5Pl2CXDkaP6WEnJ0bpKGOm,"Organ Sonata No. 4, BWV 528: II. Andante [Adagio] (Transcr. by August Stradal)",5aIqB5nVVvmFsvSdExz408,Johann Sebastian Bach,55XdhiY6nd3iij8msqiagR,Johann Sebastian Bach,51,0,0.384,0.0414,11,-23.019,0,0.0378,0.992,0.897,0.0684,0.0618,71.224,326520,4
126,3Ii2KG3YLrC0KNbuJKAFj2,The Godfather: V. Love Theme,0RYyGExpy57GLGa1GtFoVo,Nino Rota,2RmQuzMwHzTTvo832chOlf,Nino Rota - Musica E Sogno,48,0,0.099,0.0567,1,-20.712,1,0.0398,0.96,0.81,0.104,0.0456,82.744,170400,4
127,3Hcn3NlLeDU4uQf0qJaaMt,"The Hebrides, Op. 26 (Fingal's Cave)",6MF58APd3YV72Ln2eVg710,Felix Mendelssohn,6AT1MTc40vVywO2hpZJ3CB,"Mendelssohn: Violin Concerto; Symphony No.4 - ""Italian""; Hebrides Overture",40,0,0.219,0.154,11,-18.17,0,0.0389,0.841,0.855,0.164,0.108,123.625,616187,4
128,0XSRBlP49MgzBCYtGK2NYE,"Symphony No. 3 in C Minor, Op. 78 ""Organ Symphony"": 2b. Maestoso - Più allegro - Molto allegro",436sYg6CZhNefQJogaXeK0,Camille Saint-Saëns,589nusTZeRu1Nxxk303f5p,Saint-Saens: Organ Symphony; Poulenc: Organ Concerto,40,0,0.223,0.227,0,-17.695,1,0.0343,0.871,0.891,0.063,0.127,103.618,469053,4
129,6HknRM996YMa7VSBFYlnPJ,"Sibelius: Finlandia, Op. 26",7jzR5qj8vFnSu5JHaXgFEr,Jean Sibelius,3n0jPYNN4jG8uUmW7mYXIn,"Sibelius : Karelia Suite, Pohjola's Daughter, The Bard, Finlandia & Tapiola",41,0,0.177,0.127,8,-19.167,1,0.0394,0.903,0.901,0.114,0.0612,149.698,485667,4
130,7FTzC8srNaQ0fTNOCyPeib,"Cavatina (From ""The Deer Hunter"")",6l6NgkV6IWYKlRN7jHCQmt,Stanley Myers,0m8zvPL66y78Hpt2ynfdA8,Soft Classical Music for Sleeping,41,0,0.366,0.0433,4,-30.56,1,0.0416,0.99,0.903,0.085,0.356,88.452,204007,4
131,3gEyQ5y2NvIaqfTG4VU98n,"Rhapsodie Orientale, Op. 29: 1. Andante",78t7WfwhjZLkDHN5QKwS5u,Alexander Glazunov,7q6lk3db9dZRguxznyUKZZ,Rhapsodies,40,0,0.0989,0.0176,1,-30.951,1,0.042,0.978,0.651,0.0763,0.0351,89.327,272440,3
132,6oaSX9Q0uZi8x6DttspP5D,St. Paul's Suite : 3. Intermezzo: Andante con moto,5B7uXBeLc2TkR5Jk23qKIZ,Gustav Holst,3QAAZijj4Fi8WnZjhpomdl,Holst - Masterpieces,0,0,0.251,0.0657,4,-20.757,0,0.0449,0.66,0.845,0.114,0.15,133.095,250253,3
133,0qFZYO72iBOhW7X6KbL44Q,Carmina Burana: I. O Fortuna,4LXxsm5BF85PWnQ1dUDAze,Carl Orff,29PSyE1ZD0XUgqm5yqC33x,Orff: Carmina Burana,44,0,0.339,0.0937,2,-20.267,1,0.0394,0.931,0.293,0.252,0.458,123.048,167640,3
134,123zFAGx0F5ScgrLrCWGDX,"Variations on a Rococo Theme, Op. 33, TH 57: Var: VI. Andante",3MKCzCnpzw3TjUYs2v7vDA,Pyotr Ilyich Tchaikovsky,1CTMjqapaLGF4Qi0fMtfuf,Elgar: Cello Concerto / Tchaikovsky: Rococo Variations / Dvořák: Silent Woods; Rondo,54,0,0.119,0.031,2,-31.179,1,0.0483,0.964,0.165,0.111,0.0388,88.858,156573,4
135,18ZnvEB9bxLnvSogWRek79,Jazz Suite No. 2: 4. Waltz I,6s1pCNXcbdtQJlsnM1hRIA,Dmitri Shostakovich,2Mo2TzMxaeAnOvdHsiBHtO,Shostakovich: The Jazz Album,41,0,0.23,0.2,10,-18.457,1,0.0404,0.931,0.934,0.0855,0.185,103.923,204373,4
136,7bvuOKIFqMyRSkLozmaoRg,Adagio for Strings and Organ in G Minor,2XVw29JYdo8C5MfteMnCqL,Remo Giazotto,1WuKnZDy27KDdLr96p0D8A,Albinoni: Adagio in G minor / Pachelbel: Canon,49,0,0.0781,0.0462,0,-23.246,0,0.0365,0.559,0.863,0.188,0.0343,81.291,708933,4
137,29ym283kpgDLDvpHkBFmFN,Ombra Mai Fu,0muluUHym4N0wB62sD0MPo,Malena Ernman,1v2AyPNXo6dXC9IGsl8Q1e,La Voix Du Nord,0,0,0.132,0.195,5,-16.485,1,0.0451,0.558,0.406,0.108,0.0492,163.425,176547,4
138,3U34uG4BRoMb0lrlrOhtxC,"Trois chansons, M.69: 2. Trois beaux oiseaux du Paradis",17hR0sYHpx7VYTMRfFUOmY,Maurice Ravel,72eYD8YvnXKbKyXu8ZnSbV,Fauré: Requiem / Debussy: Trois chansons de Charles d'Orléans / Saint-Saëns: Calme des nuits,40,0,0.201,0.0113,8,-37.468,1,0.0447,0.971,0.000853,0.0678,0.0387,128.673,201000,1
139,7x5ULIYm82gnWvhYCXfzyj,"Trumpet Concerto in D Major, TWV 51:D7: I. Adagio",2fg5h5pzleqI4RjFopWroj,Georg Philipp Telemann,6UW68wOdOi9N1HFEwxYExl,"Baroque Trumpet (The Art Of The), Vol. 1",39,0,0.176,0.132,1,-16.932,1,0.0408,0.953,0.586,0.0886,0.0835,74.287,119627,4
140,0URENFI2Nk9oVMdhz4SQKM,Nimrod (Lux Aeterna),430byzy0c5bPn5opiu0SRd,Edward Elgar,7L9qteIW4h28p8aa2NvU6D,Lux,39,0,0.0987,0.0949,1,-21.002,1,0.0441,0.993,0.353,0.0847,0.0363,174.606,232667,4
141,1bTXAKwE2Hztv13xTAhMQB,Solomon HWV 67 / Act 3: The Arrival Of The Queen Of Sheba,1QL7yTHrdahRMpvNtn6rI2,George Frideric Handel,1MwHHEnhgkb07HA5Av42m6,The Essential Handel,44,0,0.625,0.351,10,-15.884,1,0.0423,0.878,0.938,0.0569,0.794,116.961,191493,4
142,1opln0FV3xQdUJxt9bWhgB,"Symphony No. 25 in G minor, K.183: 1. Allegro con brio",4NJhFmfw43RLBLjQvxDuRS,Wolfgang Amadeus Mozart,4h4L7DhI6qcX1ZZT2BY98M,"Mozart: Symphony No. 40, 41 & 25",32,0,0.441,0.176,7,-15.719,0,0.0376,0.989,0.888,0.108,0.325,79.599,461000,4
143,2z7iDr3N4NbW4VmwpQWbTS,"Nonet in E-Flat Major, Op. 38: III. Scherzo. Vivace",3cCP79U05k4MrNSU06eBy2,Louise Farrenc,4oJtR0XATs2ZskA2RNcaHT,Farrenc: Nonet - Clarinet Trio,44,0,0.39,0.0462,0,-24.885,1,0.0429,0.976,0.624,0.0893,0.305,79.268,307893,4
144,2Cc5z5swQrDqZiyCkZ0TnF,String Quartet: I. Modere,6BPFsvVekatEQbA8l07afM,Germaine Tailleferre,1wEh9M3ARcKdansQU1qME8,Tailleferre: Kammermusik,44,0,0.262,0.107,4,-17.973,1,0.0448,0.959,0.463,0.195,0.136,76.65,147040,4
145,1SHixA41Vy0TTlJJSX9Gbo,"Symphonie fantastique, Op. 14: Symphonie fantastique, Op. 14: IV. Marche au supplice",11T8SOX82xraocZzUXzkvM,Hector Berlioz,5MOLPQzAGSikHV8OjlhOCc,Berlioz: Symphonie Fantastique - Rameau: Suite de Hippolyte et Aricie,41,0,0.356,0.207,10,-17.76,1,0.0388,0.95,0.914,0.0802,0.328,146.755,431787,4
146,1SHixA41Vy0TTlJJSX9Gbo,"Symphonie fantastique, Op. 14: Symphonie fantastique, Op. 14: IV. Marche au supplice",11T8SOX82xraocZzUXzkvM,Hector Berlioz,5MOLPQzAGSikHV8OjlhOCc,Berlioz: Symphonie Fantastique - Rameau: Suite de Hippolyte et Aricie,41,0,0.356,0.207,10,-17.76,1,0.0388,0.95,0.914,0.0802,0.328,146.755,431787,4
147,1SHixA41Vy0TTlJJSX9Gbo,"Symphonie fantastique, Op. 14: Symphonie fantastique, Op. 14: IV. Marche au supplice",11T8SOX82xraocZzUXzkvM,Hector Berlioz,5MOLPQzAGSikHV8OjlhOCc,Berlioz: Symphonie Fantastique - Rameau: Suite de Hippolyte et Aricie,41,3,0.356,0.207,10,-17.76,1,0.0388,0.95,0.914,0.0802,0.328,146.755,431787,4
148,1SHixA41Vy0TTlJJSX9Gbo,"Symphonie fantastique, Op. 14: Symphonie fantastique, Op. 14: IV. Marche au supplice",11T8SOX82xraocZzUXzkvM,Hector Berlioz,5MOLPQzAGSikHV8OjlhOCc,Berlioz: Symphonie Fantastique - Rameau: Suite de Hippolyte et Aricie,41,3,0.356,0.207,10,-17.76,1,0.0388,0.95,0.914,0.0802,0.328,146.755,431787,4
149,5bi8ryL6gy6a1BRXOf43y9,Etude No. 2,69lxxQvsfAIoQbB20bEPFC,Philip Glass,5Ya7ft5JteI5pIS4eCMKOC,Etudes for Piano Vol 1 No. 1-10,48,0,0.235,0.166,5,-19.632,1,0.0347,0.992,0.87,0.101,0.0356,101.182,295560,4
150,4TYZpMB5tGOdlMmnS2pB2m,"Symphony No. 104 in D Major, Hob.I:104 ""London"": 4. Finale (Spiritoso) - Live",656RXuyw7CE0dtjdPgjJV6,Franz Joseph Haydn,1wyetXY6mRmk1lFZr0AIMj,Haydn – Mozart,0,0,0.461,0.175,2,-17.217,1,0.037,0.848,0.762,0.0985,0.358,73.559,381467,4
151,0nrCOJpS3gpwLvoANVZEeJ,"Prelude & Fughetta in G Major, BWV 902: I. Prelude",5aIqB5nVVvmFsvSdExz408,Johann Sebastian Bach,55XdhiY6nd3iij8msqiagR,Johann Sebastian Bach,43,0,0.38,0.254,2,-24.967,1,0.0365,0.992,0.926,0.117,0.805,101.1,206427,4
